chain,category_clean,item_name,serve_size,serve_size_unit,nutrition_indicator,value_per_serving
Burger King,beverage,BK® Café Iced Vanilla Coffee- (medium),"454,61",ml,dietary_fiber_g,0
Burger King,beverage,BK® Café Iced Vanilla Coffee- (medium),"454,61",ml,sugars_g,27
Burger King,beverage,BK® Café Iced Vanilla Coffee- (medium),"454,61",ml,protein_g,2
Burger King,beverage,BK® Café Iced Vanilla Coffee- (small),"340,96",ml,calories_kcal,150
Burger King,beverage,BK® Café Iced Vanilla Coffee- (small),"340,96",ml,total_fat_g,8
Burger King,beverage,BK® Café Iced Vanilla Coffee- (small),"340,96",ml,saturated_fat_g,4
Burger King,beverage,BK® Café Iced Vanilla Coffee- (small),"340,96",ml,cholesterol_mg,25
Burger King,beverage,BK® Café Iced Vanilla Coffee- (small),"340,96",ml,sodium_mg,30
Burger King,beverage,BK® Café Iced Vanilla Coffee- (small),"340,96",ml,carbohydrates_g,21
Burger King,beverage,BK® Café Iced Vanilla Coffee- (small),"340,96",ml,dietary_fiber_g,0
Burger King,beverage,BK® Café Iced Vanilla Coffee- (small),"340,96",ml,sugars_g,21
Burger King,beverage,BK® Café Iced Vanilla Coffee- (small),"340,96",ml,protein_g,1
Burger King,beverage,BK® Café Mocha Frappe- (large),"568,26",ml,calories_kcal,510
Burger King,beverage,BK® Café Mocha Frappe- (large),"568,26",ml,total_fat_g,13
Burger King,beverage,BK® Café Mocha Frappe- (large),"568,26",ml,saturated_fat_g,8
Burger King,beverage,BK® Café Mocha Frappe- (large),"568,26",ml,cholesterol_mg,50
Burger King,beverage,BK® Café Mocha Frappe- (large),"568,26",ml,sodium_mg,350
Burger King,beverage,BK® Café Mocha Frappe- (large),"568,26",ml,carbohydrates_g,87
Burger King,beverage,BK® Café Mocha Frappe- (large),"568,26",ml,dietary_fiber_g,1
Burger King,beverage,BK® Café Mocha Frappe- (large),"568,26",ml,sugars_g,71
Burger King,beverage,BK® Café Mocha Frappe- (large),"568,26",ml,protein_g,12
Burger King,beverage,BK® Café Mocha Frappe- (medium),"454,61",ml,calories_kcal,400
Burger King,beverage,BK® Café Mocha Frappe- (medium),"454,61",ml,total_fat_g,10
Burger King,beverage,BK® Café Mocha Frappe- (medium),"454,61",ml,saturated_fat_g,7
Burger King,beverage,BK® Café Mocha Frappe- (medium),"454,61",ml,cholesterol_mg,40
Burger King,beverage,BK® Café Mocha Frappe- (medium),"454,61",ml,sodium_mg,270
Burger King,beverage,BK® Café Mocha Frappe- (medium),"454,61",ml,carbohydrates_g,68
Burger King,beverage,BK® Café Mocha Frappe- (medium),"454,61",ml,dietary_fiber_g,1
Burger King,beverage,BK® Café Mocha Frappe- (medium),"454,61",ml,sugars_g,58
Burger King,beverage,BK® Café Mocha Frappe- (medium),"454,61",ml,protein_g,9
Burger King,beverage,BK® Café Mocha Frappe- (small),"340,96",ml,calories_kcal,300
Burger King,beverage,BK® Café Mocha Frappe- (small),"340,96",ml,total_fat_g,8
Burger King,beverage,BK® Café Mocha Frappe- (small),"340,96",ml,saturated_fat_g,5
Burger King,beverage,BK® Café Mocha Frappe- (small),"340,96",ml,cholesterol_mg,30
Burger King,beverage,BK® Café Mocha Frappe- (small),"340,96",ml,sodium_mg,200
Burger King,beverage,BK® Café Mocha Frappe- (small),"340,96",ml,carbohydrates_g,50
Burger King,beverage,BK® Café Mocha Frappe- (small),"340,96",ml,dietary_fiber_g,1
Burger King,beverage,BK® Café Mocha Frappe- (small),"340,96",ml,sugars_g,41
Burger King,beverage,BK® Café Mocha Frappe- (small),"340,96",ml,protein_g,7
Burger King,beverage,Capri Sun 100% Apple Juice,"176,16",ml,calories_kcal,80
Burger King,beverage,Capri Sun 100% Apple Juice,"176,16",ml,total_fat_g,0
Burger King,beverage,Capri Sun 100% Apple Juice,"176,16",ml,saturated_fat_g,0
Burger King,beverage,Capri Sun 100% Apple Juice,"176,16",ml,cholesterol_mg,0
Burger King,beverage,Capri Sun 100% Apple Juice,"176,16",ml,sodium_mg,25
Burger King,beverage,Capri Sun 100% Apple Juice,"176,16",ml,carbohydrates_g,20
Burger King,beverage,Capri Sun 100% Apple Juice,"176,16",ml,dietary_fiber_g,0
Burger King,beverage,Capri Sun 100% Apple Juice,"176,16",ml,sugars_g,20
Burger King,beverage,Capri Sun 100% Apple Juice,"176,16",ml,protein_g,0
Burger King,salad,Garden Side Salad - w/o dressing,99,g,calories_kcal,60
Burger King,salad,Garden Side Salad - w/o dressing,99,g,total_fat_g,4
Burger King,salad,Garden Side Salad - w/o dressing,99,g,saturated_fat_g,"2,5"
Burger King,salad,Garden Side Salad - w/o dressing,99,g,cholesterol_mg,10
Burger King,salad,Garden Side Salad - w/o dressing,99,g,sodium_mg,95
Burger King,salad,Garden Side Salad - w/o dressing,99,g,carbohydrates_g,3
Burger King,salad,Garden Side Salad - w/o dressing,99,g,dietary_fiber_g,1
Burger King,salad,Garden Side Salad - w/o dressing,99,g,sugars_g,2
Burger King,salad,Garden Side Salad - w/o dressing,99,g,protein_g,4
Burger King,salad,Garden Chicken Salad with Crispy Chicken - no dressing,287,g,calories_kcal,440
Burger King,salad,Garden Chicken Salad with Crispy Chicken - no dressing,287,g,total_fat_g,25
Burger King,salad,Garden Chicken Salad with Crispy Chicken - no dressing,287,g,saturated_fat_g,7
Burger King,salad,Garden Chicken Salad with Crispy Chicken - no dressing,287,g,cholesterol_mg,75
Burger King,salad,Garden Chicken Salad with Crispy Chicken - no dressing,287,g,sodium_mg,930
Burger King,salad,Garden Chicken Salad with Crispy Chicken - no dressing,287,g,carbohydrates_g,31
Burger King,salad,Garden Chicken Salad with Crispy Chicken - no dressing,287,g,dietary_fiber_g,3
Burger King,salad,Garden Chicken Salad with Crispy Chicken - no dressing,287,g,sugars_g,4
Burger King,salad,Garden Chicken Salad with Crispy Chicken - no dressing,287,g,protein_g,25
Burger King,beverage,Cherry Coke - (large),"823,98",ml,calories_kcal,410
Burger King,beverage,Cherry Coke - (large),"823,98",ml,total_fat_g,0
Burger King,beverage,Cherry Coke - (large),"823,98",ml,saturated_fat_g,0
Burger King,beverage,Cherry Coke - (large),"823,98",ml,cholesterol_mg,0
Burger King,beverage,Cherry Coke - (large),"823,98",ml,sodium_mg,100
Burger King,beverage,Cherry Coke - (large),"823,98",ml,carbohydrates_g,110
Burger King,beverage,Cherry Coke - (large),"823,98",ml,dietary_fiber_g,0
Burger King,beverage,Cherry Coke - (large),"823,98",ml,sugars_g,110
Burger King,beverage,Cherry Coke - (large),"823,98",ml,protein_g,0
Burger King,beverage,Cherry Coke - (medium),"568,26",ml,calories_kcal,280
Burger King,beverage,Cherry Coke - (medium),"568,26",ml,total_fat_g,0
Burger King,beverage,Cherry Coke - (medium),"568,26",ml,saturated_fat_g,0
Burger King,beverage,Cherry Coke - (medium),"568,26",ml,cholesterol_mg,0
Burger King,beverage,Cherry Coke - (medium),"568,26",ml,sodium_mg,70
Burger King,beverage,Cherry Coke - (medium),"568,26",ml,carbohydrates_g,76
Burger King,beverage,Cherry Coke - (medium),"568,26",ml,dietary_fiber_g,0
Burger King,beverage,Cherry Coke - (medium),"568,26",ml,sugars_g,76
Burger King,beverage,Cherry Coke - (medium),"568,26",ml,protein_g,0
Burger King,beverage,Cherry Coke - (small),"454,61",ml,calories_kcal,220
Burger King,beverage,Cherry Coke - (small),"454,61",ml,total_fat_g,0
Burger King,beverage,Cherry Coke - (small),"454,61",ml,saturated_fat_g,0
Burger King,beverage,Cherry Coke - (small),"454,61",ml,cholesterol_mg,0
Burger King,beverage,Cherry Coke - (small),"454,61",ml,sodium_mg,55
Burger King,beverage,Cherry Coke - (small),"454,61",ml,carbohydrates_g,61
Burger King,beverage,Cherry Coke - (small),"454,61",ml,dietary_fiber_g,0
Burger King,beverage,Cherry Coke - (small),"454,61",ml,sugars_g,61
Burger King,beverage,Cherry Coke - (small),"454,61",ml,protein_g,0
Burger King,beverage,Cherry Coke - (xl),"1.079,70",ml,calories_kcal,530
Burger King,beverage,Cherry Coke - (xl),"1.079,70",ml,total_fat_g,0
Burger King,beverage,Cherry Coke - (xl),"1.079,70",ml,saturated_fat_g,0
Burger King,beverage,Cherry Coke - (xl),"1.079,70",ml,cholesterol_mg,0
Burger King,beverage,Cherry Coke - (xl),"1.079,70",ml,sodium_mg,130
Burger King,beverage,Cherry Coke - (xl),"1.079,70",ml,carbohydrates_g,145
Burger King,beverage,Cherry Coke - (xl),"1.079,70",ml,dietary_fiber_g,0
Burger King,beverage,Cherry Coke - (xl),"1.079,70",ml,sugars_g,145
Burger King,beverage,Cherry Coke - (xl),"1.079,70",ml,protein_g,0
Burger King,beverage,Chocolate Oreo® Shake,"340,96",ml,calories_kcal,740
Burger King,beverage,Chocolate Oreo® Shake,"340,96",ml,total_fat_g,22
Burger King,beverage,Chocolate Oreo® Shake,"340,96",ml,saturated_fat_g,13
Burger King,beverage,Chocolate Oreo® Shake,"340,96",ml,cholesterol_mg,70
Burger King,beverage,Chocolate Oreo® Shake,"340,96",ml,sodium_mg,680
Burger King,beverage,Chocolate Oreo® Shake,"340,96",ml,carbohydrates_g,121
Burger King,beverage,Chocolate Oreo® Shake,"340,96",ml,dietary_fiber_g,1
Burger King,beverage,Chocolate Oreo® Shake,"340,96",ml,sugars_g,101
Burger King,beverage,Chocolate Oreo® Shake,"340,96",ml,protein_g,17
Burger King,beverage,Coca Cola classic - (large),"823,98",ml,calories_kcal,390
Burger King,beverage,Coca Cola classic - (large),"823,98",ml,total_fat_g,0
Burger King,beverage,Coca Cola classic - (large),"823,98",ml,saturated_fat_g,0
Burger King,beverage,Coca Cola classic - (large),"823,98",ml,cholesterol_mg,0
Burger King,beverage,Coca Cola classic - (large),"823,98",ml,sodium_mg,85
Burger King,beverage,Coca Cola classic - (large),"823,98",ml,carbohydrates_g,105
Burger King,beverage,Coca Cola classic - (large),"823,98",ml,dietary_fiber_g,0
Burger King,beverage,Coca Cola classic - (large),"823,98",ml,sugars_g,105
Burger King,beverage,Coca Cola classic - (large),"823,98",ml,protein_g,0
Burger King,beverage,Coca Cola classic - (medium),"568,26",ml,calories_kcal,270
Burger King,beverage,Coca Cola classic - (medium),"568,26",ml,total_fat_g,0
Burger King,beverage,Coca Cola classic - (medium),"568,26",ml,saturated_fat_g,0
Burger King,beverage,Coca Cola classic - (medium),"568,26",ml,cholesterol_mg,0
Burger King,beverage,Coca Cola classic - (medium),"568,26",ml,sodium_mg,60
Burger King,beverage,Coca Cola classic - (medium),"568,26",ml,carbohydrates_g,73
Burger King,beverage,Coca Cola classic - (medium),"568,26",ml,dietary_fiber_g,0
Burger King,beverage,Coca Cola classic - (medium),"568,26",ml,sugars_g,73
Burger King,beverage,Coca Cola classic - (medium),"568,26",ml,protein_g,0
Burger King,beverage,Coca Cola classic - (small),"454,61",ml,calories_kcal,210
Burger King,beverage,Coca Cola classic - (small),"454,61",ml,total_fat_g,0
Burger King,beverage,Coca Cola classic - (small),"454,61",ml,saturated_fat_g,0
Burger King,beverage,Coca Cola classic - (small),"454,61",ml,cholesterol_mg,0
Burger King,beverage,Coca Cola classic - (small),"454,61",ml,sodium_mg,50
Burger King,beverage,Coca Cola classic - (small),"454,61",ml,carbohydrates_g,58
Burger King,beverage,Coca Cola classic - (small),"454,61",ml,dietary_fiber_g,0
Burger King,beverage,Coca Cola classic - (small),"454,61",ml,sugars_g,58
Burger King,beverage,Coca Cola classic - (small),"454,61",ml,protein_g,0
Burger King,beverage,Coca Cola classic - (xl),"1.079,70",ml,calories_kcal,510
Burger King,beverage,Coca Cola classic - (xl),"1.079,70",ml,total_fat_g,0
Burger King,beverage,Coca Cola classic - (xl),"1.079,70",ml,saturated_fat_g,0
Burger King,beverage,Coca Cola classic - (xl),"1.079,70",ml,cholesterol_mg,0
Burger King,beverage,Coca Cola classic - (xl),"1.079,70",ml,sodium_mg,115
Burger King,beverage,Coca Cola classic - (xl),"1.079,70",ml,carbohydrates_g,138
Burger King,beverage,Coca Cola classic - (xl),"1.079,70",ml,dietary_fiber_g,0
Burger King,beverage,Coca Cola classic - (xl),"1.079,70",ml,sugars_g,138
Burger King,beverage,Coca Cola classic - (xl),"1.079,70",ml,protein_g,0
Burger King,beverage,Diet Coke - (large),"823,98",ml,calories_kcal,0
Burger King,beverage,Diet Coke - (large),"823,98",ml,total_fat_g,0
Burger King,beverage,Diet Coke - (large),"823,98",ml,saturated_fat_g,0
Burger King,beverage,Diet Coke - (large),"823,98",ml,cholesterol_mg,120
Burger King,beverage,Diet Coke - (large),"823,98",ml,sodium_mg,0
Burger King,beverage,Diet Coke - (large),"823,98",ml,carbohydrates_g,0
Burger King,beverage,Diet Coke - (large),"823,98",ml,dietary_fiber_g,0
Burger King,beverage,Diet Coke - (large),"823,98",ml,sugars_g,0
Burger King,beverage,Diet Coke - (large),"823,98",ml,protein_g,0
Burger King,beverage,Diet Coke - (medium),"568,26",ml,calories_kcal,0
Burger King,beverage,Diet Coke - (medium),"568,26",ml,total_fat_g,0
Burger King,beverage,Diet Coke - (medium),"568,26",ml,saturated_fat_g,0
Burger King,beverage,Diet Coke - (medium),"568,26",ml,cholesterol_mg,85
Burger King,beverage,Diet Coke - (medium),"568,26",ml,sodium_mg,0
Burger King,beverage,Diet Coke - (medium),"568,26",ml,carbohydrates_g,0
Burger King,beverage,Diet Coke - (medium),"568,26",ml,dietary_fiber_g,0
Burger King,beverage,Diet Coke - (medium),"568,26",ml,sugars_g,0
Burger King,beverage,Diet Coke - (medium),"568,26",ml,protein_g,0
Burger King,beverage,Diet Coke - (small),"454,61",ml,calories_kcal,0
Burger King,beverage,Diet Coke - (small),"454,61",ml,total_fat_g,0
Burger King,beverage,Diet Coke - (small),"454,61",ml,saturated_fat_g,0
Burger King,beverage,Diet Coke - (small),"454,61",ml,cholesterol_mg,70
Burger King,beverage,Diet Coke - (small),"454,61",ml,sodium_mg,0
Burger King,beverage,Diet Coke - (small),"454,61",ml,carbohydrates_g,0
Burger King,beverage,Diet Coke - (small),"454,61",ml,dietary_fiber_g,0
Burger King,beverage,Diet Coke - (small),"454,61",ml,sugars_g,0
Burger King,beverage,Diet Coke - (small),"454,61",ml,protein_g,0
Burger King,beverage,Diet Coke - (xl),"1.079,70",ml,calories_kcal,0
Burger King,beverage,Diet Coke - (xl),"1.079,70",ml,total_fat_g,0
Burger King,beverage,Diet Coke - (xl),"1.079,70",ml,saturated_fat_g,0
Burger King,beverage,Diet Coke - (xl),"1.079,70",ml,cholesterol_mg,160
Burger King,beverage,Diet Coke - (xl),"1.079,70",ml,sodium_mg,0
Burger King,beverage,Diet Coke - (xl),"1.079,70",ml,carbohydrates_g,0
Burger King,beverage,Diet Coke - (xl),"1.079,70",ml,dietary_fiber_g,0
Burger King,beverage,Diet Coke - (xl),"1.079,70",ml,sugars_g,0
Burger King,beverage,Diet Coke - (xl),"1.079,70",ml,protein_g,0
Burger King,beverage,Dr. Pepper - (large),"823,98",ml,calories_kcal,350
Burger King,beverage,Dr. Pepper - (large),"823,98",ml,total_fat_g,0
Burger King,beverage,Dr. Pepper - (large),"823,98",ml,saturated_fat_g,0
Burger King,beverage,Dr. Pepper - (large),"823,98",ml,cholesterol_mg,0
Burger King,beverage,Dr. Pepper - (large),"823,98",ml,sodium_mg,105
Burger King,beverage,Dr. Pepper - (large),"823,98",ml,carbohydrates_g,94
Burger King,beverage,Dr. Pepper - (large),"823,98",ml,dietary_fiber_g,0
Burger King,beverage,Dr. Pepper - (large),"823,98",ml,sugars_g,93
Burger King,beverage,Dr. Pepper - (large),"823,98",ml,protein_g,0
Burger King,beverage,Dr. Pepper - (medium),"568,26",ml,calories_kcal,240
Burger King,beverage,Dr. Pepper - (medium),"568,26",ml,total_fat_g,0
Burger King,beverage,Dr. Pepper - (medium),"568,26",ml,saturated_fat_g,0
Burger King,beverage,Dr. Pepper - (medium),"568,26",ml,cholesterol_mg,0
Burger King,beverage,Dr. Pepper - (medium),"568,26",ml,sodium_mg,75
Burger King,beverage,Dr. Pepper - (medium),"568,26",ml,carbohydrates_g,65
Burger King,beverage,Dr. Pepper - (medium),"568,26",ml,dietary_fiber_g,0
Burger King,beverage,Dr. Pepper - (medium),"568,26",ml,sugars_g,64
Burger King,beverage,Dr. Pepper - (medium),"568,26",ml,protein_g,0
Burger King,beverage,Dr. Pepper - (small),"454,61",ml,calories_kcal,190
Burger King,beverage,Dr. Pepper - (small),"454,61",ml,total_fat_g,0
Burger King,beverage,Dr. Pepper - (small),"454,61",ml,saturated_fat_g,0
Burger King,beverage,Dr. Pepper - (small),"454,61",ml,cholesterol_mg,0
Burger King,beverage,Dr. Pepper - (small),"454,61",ml,sodium_mg,60
Burger King,beverage,Dr. Pepper - (small),"454,61",ml,carbohydrates_g,52
Burger King,beverage,Dr. Pepper - (small),"454,61",ml,dietary_fiber_g,0
Burger King,beverage,Dr. Pepper - (small),"454,61",ml,sugars_g,51
Burger King,beverage,Dr. Pepper - (small),"454,61",ml,protein_g,0
Burger King,beverage,Dr. Pepper - (xl),"1.079,70",ml,calories_kcal,450
Burger King,beverage,Dr. Pepper - (xl),"1.079,70",ml,total_fat_g,0
Burger King,beverage,Dr. Pepper - (xl),"1.079,70",ml,saturated_fat_g,0
Burger King,beverage,Dr. Pepper - (xl),"1.079,70",ml,cholesterol_mg,0
Burger King,beverage,Dr. Pepper - (xl),"1.079,70",ml,sodium_mg,140
Burger King,beverage,Dr. Pepper - (xl),"1.079,70",ml,carbohydrates_g,124
Burger King,beverage,Dr. Pepper - (xl),"1.079,70",ml,dietary_fiber_g,0
Burger King,beverage,Dr. Pepper - (xl),"1.079,70",ml,sugars_g,121
Burger King,beverage,Dr. Pepper - (xl),"1.079,70",ml,protein_g,0
Burger King,beverage,Fanta Orange - (large),"823,98",ml,calories_kcal,410
Burger King,beverage,Fanta Orange - (large),"823,98",ml,total_fat_g,0
Burger King,beverage,Fanta Orange - (large),"823,98",ml,saturated_fat_g,0
Burger King,beverage,Fanta Orange - (large),"823,98",ml,cholesterol_mg,0
Burger King,beverage,Fanta Orange - (large),"823,98",ml,sodium_mg,105
Burger King,beverage,Fanta Orange - (large),"823,98",ml,carbohydrates_g,113
Burger King,beverage,Fanta Orange - (large),"823,98",ml,dietary_fiber_g,0
Burger King,beverage,Fanta Orange - (large),"823,98",ml,sugars_g,111
Burger King,beverage,Fanta Orange - (large),"823,98",ml,protein_g,0
Burger King,salad,Club Salad with Crispy Chicken - no dressing,308,g,calories_kcal,540
Burger King,salad,Club Salad with Crispy Chicken - no dressing,308,g,total_fat_g,33
Burger King,salad,Club Salad with Crispy Chicken - no dressing,308,g,saturated_fat_g,10
Burger King,salad,Club Salad with Crispy Chicken - no dressing,308,g,cholesterol_mg,95
Burger King,salad,Club Salad with Crispy Chicken - no dressing,308,g,sodium_mg,1380
Burger King,salad,Club Salad with Crispy Chicken - no dressing,308,g,carbohydrates_g,31
Burger King,salad,Club Salad with Crispy Chicken - no dressing,308,g,dietary_fiber_g,3
Burger King,salad,Club Salad with Crispy Chicken - no dressing,308,g,sugars_g,5
Burger King,salad,Club Salad with Crispy Chicken - no dressing,308,g,protein_g,31
Burger King,beverage,Fanta Orange - (medium),"568,26",ml,calories_kcal,280
Burger King,beverage,Fanta Orange - (medium),"568,26",ml,total_fat_g,0
Burger King,beverage,Fanta Orange - (medium),"568,26",ml,saturated_fat_g,0
Burger King,beverage,Fanta Orange - (medium),"568,26",ml,cholesterol_mg,0
Burger King,beverage,Fanta Orange - (medium),"568,26",ml,sodium_mg,70
Burger King,beverage,Fanta Orange - (medium),"568,26",ml,carbohydrates_g,78
Burger King,beverage,Fanta Orange - (medium),"568,26",ml,dietary_fiber_g,0
Burger King,beverage,Fanta Orange - (medium),"568,26",ml,sugars_g,77
Burger King,beverage,Fanta Orange - (medium),"568,26",ml,protein_g,0
Burger King,beverage,Fanta Orange - (small),"454,61",ml,calories_kcal,230
Burger King,beverage,Fanta Orange - (small),"454,61",ml,total_fat_g,0
Burger King,beverage,Fanta Orange - (small),"454,61",ml,saturated_fat_g,0
Burger King,beverage,Fanta Orange - (small),"454,61",ml,cholesterol_mg,0
Burger King,beverage,Fanta Orange - (small),"454,61",ml,sodium_mg,60
Burger King,beverage,Fanta Orange - (small),"454,61",ml,carbohydrates_g,62
Burger King,beverage,Fanta Orange - (small),"454,61",ml,dietary_fiber_g,0
Burger King,beverage,Fanta Orange - (small),"454,61",ml,sugars_g,61
Burger King,beverage,Fanta Orange - (small),"454,61",ml,protein_g,0
Burger King,beverage,Fanta Orange - (xl),"1.079,70",ml,calories_kcal,540
Burger King,beverage,Fanta Orange - (xl),"1.079,70",ml,total_fat_g,0
Burger King,beverage,Fanta Orange - (xl),"1.079,70",ml,saturated_fat_g,0
Burger King,beverage,Fanta Orange - (xl),"1.079,70",ml,cholesterol_mg,0
Burger King,beverage,Fanta Orange - (xl),"1.079,70",ml,sodium_mg,135
Burger King,beverage,Fanta Orange - (xl),"1.079,70",ml,carbohydrates_g,148
Burger King,beverage,Fanta Orange - (xl),"1.079,70",ml,dietary_fiber_g,0
Burger King,beverage,Fanta Orange - (xl),"1.079,70",ml,sugars_g,146
Burger King,beverage,Fanta Orange - (xl),"1.079,70",ml,protein_g,0
Burger King,beverage,Fat FREE Milk (8 fl oz),"227,3",ml,calories_kcal,90
Burger King,beverage,Fat FREE Milk (8 fl oz),"227,3",ml,total_fat_g,0
Burger King,beverage,Fat FREE Milk (8 fl oz),"227,3",ml,saturated_fat_g,0
Burger King,beverage,Fat FREE Milk (8 fl oz),"227,3",ml,cholesterol_mg,5
Burger King,beverage,Fat FREE Milk (8 fl oz),"227,3",ml,sodium_mg,125
Burger King,beverage,Fat FREE Milk (8 fl oz),"227,3",ml,carbohydrates_g,13
Burger King,beverage,Fat FREE Milk (8 fl oz),"227,3",ml,dietary_fiber_g,0
Burger King,beverage,Fat FREE Milk (8 fl oz),"227,3",ml,sugars_g,12
Burger King,beverage,Fat FREE Milk (8 fl oz),"227,3",ml,protein_g,9
Burger King,beverage,Frozen Coke - 16 oz,"454,61",ml,calories_kcal,130
Burger King,beverage,Frozen Coke - 16 oz,"454,61",ml,total_fat_g,0
Burger King,beverage,Frozen Coke - 16 oz,"454,61",ml,saturated_fat_g,0
Burger King,beverage,Frozen Coke - 16 oz,"454,61",ml,cholesterol_mg,0
Burger King,beverage,Frozen Coke - 16 oz,"454,61",ml,sodium_mg,50
Burger King,beverage,Frozen Coke - 16 oz,"454,61",ml,carbohydrates_g,35
Burger King,beverage,Frozen Coke - 16 oz,"454,61",ml,dietary_fiber_g,0
Burger King,beverage,Frozen Coke - 16 oz,"454,61",ml,sugars_g,35
Burger King,beverage,Frozen Coke - 16 oz,"454,61",ml,protein_g,0
Burger King,beverage,HERSHEY®'S Chocolate Milk Shake,"340,96",ml,calories_kcal,610
Burger King,beverage,HERSHEY®'S Chocolate Milk Shake,"340,96",ml,total_fat_g,16
Burger King,beverage,HERSHEY®'S Chocolate Milk Shake,"340,96",ml,saturated_fat_g,10
Burger King,beverage,HERSHEY®'S Chocolate Milk Shake,"340,96",ml,cholesterol_mg,60
Burger King,beverage,HERSHEY®'S Chocolate Milk Shake,"340,96",ml,sodium_mg,500
Burger King,beverage,HERSHEY®'S Chocolate Milk Shake,"340,96",ml,carbohydrates_g,103
Burger King,beverage,HERSHEY®'S Chocolate Milk Shake,"340,96",ml,dietary_fiber_g,1
Burger King,beverage,HERSHEY®'S Chocolate Milk Shake,"340,96",ml,sugars_g,88
Burger King,beverage,HERSHEY®'S Chocolate Milk Shake,"340,96",ml,protein_g,14
Burger King,beverage,Hi-C Fruit Punch - (large),"823,98",ml,calories_kcal,410
Burger King,beverage,Hi-C Fruit Punch - (large),"823,98",ml,total_fat_g,0
Burger King,beverage,Hi-C Fruit Punch - (large),"823,98",ml,saturated_fat_g,0
Burger King,beverage,Hi-C Fruit Punch - (large),"823,98",ml,cholesterol_mg,0
Burger King,beverage,Hi-C Fruit Punch - (large),"823,98",ml,sodium_mg,135
Burger King,beverage,Hi-C Fruit Punch - (large),"823,98",ml,carbohydrates_g,111
Burger King,beverage,Hi-C Fruit Punch - (large),"823,98",ml,dietary_fiber_g,0
Burger King,beverage,Hi-C Fruit Punch - (large),"823,98",ml,sugars_g,109
Burger King,beverage,Hi-C Fruit Punch - (large),"823,98",ml,protein_g,0
Burger King,beverage,Hi-C Fruit Punch - (medium),"568,26",ml,calories_kcal,280
Burger King,beverage,Hi-C Fruit Punch - (medium),"568,26",ml,total_fat_g,0
Burger King,beverage,Hi-C Fruit Punch - (medium),"568,26",ml,saturated_fat_g,0
Burger King,beverage,Hi-C Fruit Punch - (medium),"568,26",ml,cholesterol_mg,0
Burger King,beverage,Hi-C Fruit Punch - (medium),"568,26",ml,sodium_mg,95
Burger King,beverage,Hi-C Fruit Punch - (medium),"568,26",ml,carbohydrates_g,77
Burger King,beverage,Hi-C Fruit Punch - (medium),"568,26",ml,dietary_fiber_g,0
Burger King,beverage,Hi-C Fruit Punch - (medium),"568,26",ml,sugars_g,75
Burger King,beverage,Hi-C Fruit Punch - (medium),"568,26",ml,protein_g,0
Burger King,beverage,Hi-C Fruit Punch - (small),"454,61",ml,calories_kcal,220
Burger King,beverage,Hi-C Fruit Punch - (small),"454,61",ml,total_fat_g,0
Burger King,beverage,Hi-C Fruit Punch - (small),"454,61",ml,saturated_fat_g,0
Burger King,beverage,Hi-C Fruit Punch - (small),"454,61",ml,cholesterol_mg,0
Burger King,beverage,Hi-C Fruit Punch - (small),"454,61",ml,sodium_mg,75
Burger King,beverage,Hi-C Fruit Punch - (small),"454,61",ml,carbohydrates_g,62
Burger King,beverage,Hi-C Fruit Punch - (small),"454,61",ml,dietary_fiber_g,0
Burger King,beverage,Hi-C Fruit Punch - (small),"454,61",ml,sugars_g,60
Burger King,beverage,Hi-C Fruit Punch - (small),"454,61",ml,protein_g,0
Burger King,beverage,Hi-C Fruit Punch - (xl),"1.079,70",ml,calories_kcal,530
Burger King,beverage,Hi-C Fruit Punch - (xl),"1.079,70",ml,total_fat_g,0
Burger King,beverage,Hi-C Fruit Punch - (xl),"1.079,70",ml,saturated_fat_g,0
Burger King,beverage,Hi-C Fruit Punch - (xl),"1.079,70",ml,cholesterol_mg,0
Burger King,beverage,Hi-C Fruit Punch - (xl),"1.079,70",ml,sodium_mg,180
Burger King,beverage,Hi-C Fruit Punch - (xl),"1.079,70",ml,carbohydrates_g,146
Burger King,beverage,Hi-C Fruit Punch - (xl),"1.079,70",ml,dietary_fiber_g,0
Burger King,beverage,Hi-C Fruit Punch - (xl),"1.079,70",ml,sugars_g,143
Burger King,beverage,Hi-C Fruit Punch - (xl),"1.079,70",ml,protein_g,0
Burger King,beverage,Minute Maid Light Lemonade - (large),"823,98",ml,calories_kcal,15
Burger King,beverage,Minute Maid Light Lemonade - (large),"823,98",ml,total_fat_g,0
Burger King,beverage,Minute Maid Light Lemonade - (large),"823,98",ml,saturated_fat_g,0
Burger King,beverage,Minute Maid Light Lemonade - (large),"823,98",ml,cholesterol_mg,0
Burger King,beverage,Minute Maid Light Lemonade - (large),"823,98",ml,sodium_mg,105
Burger King,beverage,Minute Maid Light Lemonade - (large),"823,98",ml,carbohydrates_g,5
Burger King,beverage,Minute Maid Light Lemonade - (large),"823,98",ml,dietary_fiber_g,0
Burger King,beverage,Minute Maid Light Lemonade - (large),"823,98",ml,sugars_g,0
Burger King,beverage,Minute Maid Light Lemonade - (large),"823,98",ml,protein_g,0
Burger King,beverage,Minute Maid Light Lemonade - (medium),"568,26",ml,calories_kcal,10
Burger King,beverage,Minute Maid Light Lemonade - (medium),"568,26",ml,total_fat_g,0
Burger King,beverage,Minute Maid Light Lemonade - (medium),"568,26",ml,saturated_fat_g,0
